epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,64.1551,2.30663,22.6532,1.67034,0.00025,0.02252,0.0001,4e-05,1.75496,3.95827,1.51554,0.00012,0.00012,0.00012
